date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:22	33703/33703	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633581d2-9f8e%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/css/css.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/codemirror/mode/css/css.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
19:20:22	9611/9611	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358203-3427%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/xml/xml.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/codemirror/mode/xml/xml.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
19:20:23	4313/4313	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633581e0-1634%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/htmlmixed/htmlmixed.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/codemirror/mode/htmlmixed/htmlmixed.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
19:20:23	24430/24430	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335832b-5f6e%22	https://adminlte.io/themes/v3/plugins/jquery-validation/jquery.validate.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jquery-validation/jquery.validate.min.js	(from https://adminlte.io/themes/v3/pages/forms/validation.html)
19:20:24	261543/261543	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633581b3-61b43%22	https://adminlte.io/themes/v3/plugins/codemirror/codemirror.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/codemirror/codemirror.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
19:20:24	22659/22659	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335832b-5883%22	https://adminlte.io/themes/v3/plugins/jquery-validation/additional-methods.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jquery-validation/additional-methods.min.js	(from https://adminlte.io/themes/v3/pages/forms/validation.html)
19:20:25	7496/7496	---MCZ	200	added ('OK')	text/css	etag:W/%226335821a-1d48%22	https://adminlte.io/themes/v3/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:25	4301/4301	---MCZ	200	added ('OK')	text/css	etag:W/%2263358228-10cd%22	https://adminlte.io/themes/v3/plugins/datatables-responsive/css/responsive.bootstrap4.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-responsive/css/responsive.bootstrap4.min.css	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:25	9000/9000	---MCZ	200	added ('OK')	text/css	etag:W/%226335821c-2328%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/css/buttons.bootstrap4.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/css/buttons.bootstrap4.min.css	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:27	4520/4520	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821a-11a8%22	https://adminlte.io/themes/v3/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:27	87956/87956	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358216-15794%22	https://adminlte.io/themes/v3/plugins/datatables/jquery.dataTables.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables/jquery.dataTables.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:27	16849/16849	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335822b-41d1%22	https://adminlte.io/themes/v3/plugins/datatables-responsive/js/dataTables.responsive.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-responsive/js/dataTables.responsive.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:29	3661/3661	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335822b-e4d%22	https://adminlte.io/themes/v3/plugins/datatables-responsive/js/responsive.bootstrap4.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-responsive/js/responsive.bootstrap4.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:30	25183/25183	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821f-625f%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/dataTables.buttons.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/js/dataTables.buttons.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:30	1443/1443	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821c-5a3%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.bootstrap4.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.bootstrap4.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:32	95778/95778	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335835c-17622%22	https://adminlte.io/themes/v3/plugins/jszip/jszip.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jszip/jszip.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:35	25103/25103	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821e-620f%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.html5.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.html5.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:35	2514/2514	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821f-9d2%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.print.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.print.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:36	3198/3198	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335821d-c7e%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.colVis.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.colVis.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:37	1802/1802	---MCZ	200	added ('OK')	text/css	etag:W/%226335835b-70a%22	https://adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.css	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
19:20:37	33450/33450	---MCZ	200	added ('OK')	text/css	etag:W/%2263358357-82aa%22	https://adminlte.io/themes/v3/plugins/jsgrid/jsgrid-theme.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jsgrid/jsgrid-theme.min.css	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
19:20:37	13663/13663	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358355-5fe8%22	https://adminlte.io/themes/v3/plugins/jsgrid/demos/db.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jsgrid/demos/db.js	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
19:20:37	37211/37211	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335835b-915b%22	https://adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.js	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
19:20:38	26407/26407	---MCZ	200	added ('OK')	text/css	etag:W/%22633582f9-9ffa%22	https://adminlte.io/themes/v3/plugins/fullcalendar/main.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/fullcalendar/main.css	(from https://adminlte.io/themes/v3/pages/calendar.html)
19:20:38	438369/438369	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633582f9-aed4a%22	https://adminlte.io/themes/v3/plugins/fullcalendar/main.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/fullcalendar/main.js	(from https://adminlte.io/themes/v3/pages/calendar.html)
19:20:39	1973/1973	---MCZ	200	added ('OK')	text/css	etag:W/%2263358246-1be7%22	https://adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.css	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:40	7105/7105	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:40%20GMT	https://via.placeholder.com/1200/FFFFFF.png?text=1	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FFFFFF67d2.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:41	5368/5368	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:41%20GMT	https://via.placeholder.com/1200/000000.png?text=2	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/000000c1e4.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:42	8027/8027	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:41%20GMT	https://via.placeholder.com/1200/FF0000/FFFFFF.png?text=3	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FF0000/FFFFFF8e7d.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:44	7331/7331	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:42%20GMT	https://via.placeholder.com/1200/FF0000/FFFFFF.png?text=4	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FF0000/FFFFFF657e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:45	5370/5370	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:44%20GMT	https://via.placeholder.com/1200/000000.png?text=5	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/000000afe0.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:46	811972/811972	---MCZ	200	added ('OK')	application/javascript	etag:W/%22633583b2-c63e1%22	https://adminlte.io/themes/v3/plugins/pdfmake/vfs_fonts.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/pdfmake/vfs_fonts.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:47	8225/8225	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:46%20GMT	https://via.placeholder.com/1200/FFFFFF.png?text=6	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FFFFFFc5d6.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:48	1348857/1348857	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358388-1494f9%22	https://adminlte.io/themes/v3/plugins/pdfmake/pdfmake.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/pdfmake/pdfmake.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
19:20:53	5716/5716	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:52%20GMT	https://via.placeholder.com/1200/000000.png?text=8	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/000000be9e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:53	7454/7454	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:52%20GMT	https://via.placeholder.com/1200/FFFFFF.png?text=7	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FFFFFFa763.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:54	8101/8101	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:53%20GMT	https://via.placeholder.com/1200/FF0000/FFFFFF.png?text=9	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FF0000/FFFFFFa749.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:55	8296/8296	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:54%20GMT	https://via.placeholder.com/1200/FFFFFF.png?text=10	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FFFFFFbc7d.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:56	7131/7131	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:55%20GMT	https://via.placeholder.com/1200/FFFFFF.png?text=11	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/FFFFFF3bba.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:56	5658/5658	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2012:20:55%20GMT	https://via.placeholder.com/1200/000000.png?text=12	C:/Users/ngson/Downloads/adminstudent/via.placeholder.com/1200/0000002a13.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:58	14689/14689	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358249-3961%22	https://adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.min.js	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:59	49179/49179	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358253-c01b%22	https://adminlte.io/themes/v3/plugins/filterizr/jquery.filterizr.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/filterizr/jquery.filterizr.min.js	(from https://adminlte.io/themes/v3/pages/gallery.html)
19:20:59	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667a9064-4d7%22	https://adminlte.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://adminlte.io/themes/v3/pages/mailbox/read-mail.html)
19:20:59	1062/1062	---M--	200	added ('OK')	image/png	etag:%226335817c-426%22	https://adminlte.io/themes/v3/dist/img/credit/visa.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/credit/visa.png	(from https://adminlte.io/themes/v3/pages/examples/invoice.html)
19:21:00	1575/1575	---M--	200	added ('OK')	image/png	etag:%226335817b-627%22	https://adminlte.io/themes/v3/dist/img/credit/mastercard.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/credit/mastercard.png	(from https://adminlte.io/themes/v3/pages/examples/invoice.html)
19:21:00	2049/2049	---M--	200	added ('OK')	image/png	etag:%226335817b-872%22	https://adminlte.io/themes/v3/dist/img/credit/american-express.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/credit/american-express.png	(from https://adminlte.io/themes/v3/pages/examples/invoice.html)
19:21:01	1219/1219	---M--	200	added ('OK')	image/png	etag:%226335817c-4c3%22	https://adminlte.io/themes/v3/dist/img/credit/paypal2.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/credit/paypal2.png	(from https://adminlte.io/themes/v3/pages/examples/invoice.html)
19:21:01	3504/3504	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2011:29:15%20GMT	https://adminlte.io/themes/v3/pages/examples/invoice-print.html	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/pages/examples/invoice-print.html	(from https://adminlte.io/themes/v3/pages/examples/invoice.html)
19:21:02	45269/45269	---M--	200	added ('OK')	image/jpeg	etag:%226335817e-b0d5%22	https://adminlte.io/themes/v3/dist/img/prod-1.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/prod-1.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
19:21:02	32224/32224	---M--	200	added ('OK')	image/jpeg	etag:%226335817e-7de0%22	https://adminlte.io/themes/v3/dist/img/prod-2.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/prod-2.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
19:21:03	21025/21025	---M--	200	added ('OK')	image/jpeg	etag:%226335817f-5221%22	https://adminlte.io/themes/v3/dist/img/prod-3.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/prod-3.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
19:21:03	1145510/1145510	---M--	200	added ('OK')	image/jpeg	etag:%226335817e-117aa6%22	https://adminlte.io/themes/v3/dist/img/photo4.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/photo4.jpg	(from https://adminlte.io/themes/v3/pages/examples/profile.html)
19:21:03	26459/26459	---M--	200	added ('OK')	image/jpeg	etag:%226335817f-675b%22	https://adminlte.io/themes/v3/dist/img/prod-4.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/prod-4.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
19:21:03	32090/32090	---M--	200	added ('OK')	image/jpeg	etag:%226335817f-7d5a%22	https://adminlte.io/themes/v3/dist/img/prod-5.jpg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/prod-5.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
19:21:04	8118/8118	---M--	200	added ('OK')	image/png	etag:%226335816e-1fb6%22	https://adminlte.io/themes/v3/dist/img/avatar.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/avatar.png	(from https://adminlte.io/themes/v3/pages/examples/projects.html)
19:21:04	8265/8265	---M--	200	added ('OK')	image/png	etag:%2263358178-2049%22	https://adminlte.io/themes/v3/dist/img/avatar2.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/avatar2.png	(from https://adminlte.io/themes/v3/pages/examples/projects.html)
19:21:04	9246/9246	---M--	200	added ('OK')	image/png	etag:%2263358178-241e%22	https://adminlte.io/themes/v3/dist/img/avatar3.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/avatar3.png	(from https://adminlte.io/themes/v3/pages/examples/projects.html)
19:21:05	13543/13543	---M--	200	added ('OK')	image/png	etag:%2263358178-34e7%22	https://adminlte.io/themes/v3/dist/img/avatar4.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/avatar4.png	(from https://adminlte.io/themes/v3/pages/examples/projects.html)
19:21:06	7587/7587	---M--	200	added ('OK')	image/png	etag:%2263358178-1da3%22	https://adminlte.io/themes/v3/dist/img/avatar5.png	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/dist/img/avatar5.png	(from https://adminlte.io/themes/v3/pages/examples/projects.html)
19:21:07	33961/33961	---MCZ	200	added ('OK')	text/css	etag:W/%2263358264-84a9%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css	(from https://adminlte.io/themes/v3/pages/examples/language-menu.html)
19:21:08	654/654	---MCZ	200	added ('OK')	text/css	etag:W/%226335838c-383%22	https://adminlte.io/themes/v3/plugins/pace-progress/themes/black/pace-theme-flat-top.css	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/pace-progress/themes/black/pace-theme-flat-top.css	(from https://adminlte.io/themes/v3/pages/examples/pace.html)
19:21:09	12603/12603	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263358385-313b%22	https://adminlte.io/themes/v3/plugins/pace-progress/pace.min.js	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/pace-progress/pace.min.js	(from https://adminlte.io/themes/v3/pages/examples/pace.html)
19:21:10	33857/33857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a6-8441%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ad.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ad.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:10	32642/32642	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358266-7f82%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ad.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ad.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:11	251/251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a6-fb%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ae.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ae.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:11	259/259	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358266-103%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ae.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ae.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:12	21237/21237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a6-52f5%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/af.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/af.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:13	21103/21103	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358266-526f%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/af.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/af.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:13	746/746	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a6-2ea%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ag.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ag.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:14	763/763	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358267-2fb%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ag.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ag.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:15	48243/48243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a7-bc73%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ai.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ai.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:15	48183/48183	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358267-bc37%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ai.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ai.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:16	3215/3215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a7-c8f%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/al.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/al.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:16	3217/3217	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358267-c91%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/al.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/al.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:17	220/220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a7-dc%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/am.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/am.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:17	228/228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358267-e4%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/am.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/am.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:17	1596/1596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a7-63c%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ao.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ao.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:18	1596/1596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358268-63c%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ao.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ao.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:19	2823/2823	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a8-b07%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/aq.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/aq.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:20	2950/2950	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263358268-b86%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/aq.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/aq.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
19:21:21	3424/3424	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582a8-d60%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ar.svg	C:/Users/ngson/Downloads/adminstudent/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ar.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
